file_path,last_folder
data_mono\1009\3\5_3_1_SZZK28S__27-04-21-06-52-38.wav,3
data_mono\1014\3\5_3_1_SZZK14S__05-04-21-08-59-37.wav,3
data_mono\0006\2\3_2_1_okzk25r__01-03-21-10-01-50.wav,2
data_mono\1012\2\3_2_1_okzk15r__04-04-21-06-09-28.wav,2
data_mono\1027\1\2_1_1_mvmk08n__08-04-21-05-16-00.wav,1
data_mono\1038\2\3_2_0_okzd02r__15-04-21-04-05-16.wav,2
data_mono\1023\2\3_2_1_okzk20r__07-04-21-05-10-43.wav,2
data_mono\1046\1\2_1_0_mvmd17n__17-04-21-08-35-15.wav,1
data_mono\1045\2\3_2_1_okzk05r__16-04-21-09-23-05.wav,2
data_mono\1038\2\3_2_1_okzk09r__16-04-21-11-59-28.wav,2
data_mono\1045\4\4_4_0_SKMD09T__16-04-21-10-05-17.wav,4
data_mono\1023\2\3_2_0_okzd24r__07-04-21-05-04-21.wav,2
data_mono\1027\2\3_2_1_okzk07r__08-04-21-05-59-44.wav,2
data_mono\1019\1\2_1_0_mvmd30n__06-04-21-10-31-02.wav,1
data_mono\1051\4\4_4_0_SKMD25T__21-04-21-05-32-44.wav,4
data_mono\1039\2\3_2_1_okzk09r__17-04-21-11-03-27.wav,2
data_mono\1006\3\5_3_0_SZZD13S__05-05-21-11-17-14.wav,3
data_mono\1024\2\3_2_0_okzd14r__07-04-21-04-47-18.wav,2
data_mono\1038\1\2_1_1_mvmk11n__15-04-21-04-00-21.wav,1
data_mono\1045\2\3_2_0_okzd10r__16-04-21-09-16-49.wav,2
data_mono\1060\3\5_3_0_SZZD11S__03-05-21-10-01-38.wav,3
data_mono\1058\4\4_4_0_SKMD17T__28-04-21-10-10-20.wav,4
data_mono\1011\0\1_0_0_MMMD26L__06-04-21-10-19-17.wav,0
data_mono\1011\1\2_1_1_mvmk16n__04-04-21-03-35-19.wav,1
data_mono\1012\1\2_1_0_mvmd17n__04-04-21-05-44-35.wav,1
data_mono\0005\3\5_3_0_SZZD03S__01-03-21-11-17-24.wav,3
data_mono\1011\2\3_2_1_okzk18r__04-04-21-03-50-39.wav,2
data_mono\1036\4\4_4_0_SKMD02T__13-04-21-12-57-22.wav,4
data_mono\1006\3\5_3_1_SZZK07S__05-05-21-11-24-20.wav,3
data_mono\1025\1\2_1_0_mvmd04n__08-04-21-10-05-36.wav,1
data_mono\0002\3\5_3_1_SZZK05S__25-02-21-03-37-07.wav,3
data_mono\0006\1\2_1_0_mvmd10n__01-03-21-09-32-41.wav,1
data_mono\1023\2\3_2_0_okzd31r__07-04-21-05-06-28.wav,2
data_mono\1030\3\5_3_0_SZZD06S__09-04-21-09-35-28.wav,3
data_mono\1005\0\1_0_0_MMMD29L__30-03-21-02-51-27.wav,0
data_mono\1008\2\3_2_0_okzd11r__03-04-21-10-12-19.wav,2
data_mono\1008\3\5_3_1_SZZK27S__03-04-21-12-43-39.wav,3
data_mono\1053\3\5_3_1_SZZK19S__19-04-21-05-34-20.wav,3
data_mono\0001\0\1_0_0_MMMD26L__25-02-21-10-36-57.wav,0
data_mono\0001\3\5_3_0_SZZD02S__25-02-21-10-50-13.wav,3
data_mono\0005\2\3_2_1_okzk04r__01-03-21-11-09-20.wav,2
data_mono\1016\1\2_1_0_mvmd32n__05-04-21-11-59-53.wav,1
data_mono\1003\0\1_0_0_MMMD29L__07-03-21-09-54-22.wav,0
data_mono\1011\4\4_4_0_SKMD32T__18-04-21-07-32-35.wav,4
data_mono\1009\3\5_3_1_SZZK05S__27-04-21-06-47-27.wav,3
data_mono\0003\2\3_2_0_okzd01r__28-02-21-03-33-54.wav,2
data_mono\1015\4\4_4_1_SKMK20T__05-04-21-11-04-10.wav,4
data_mono\1021\1\2_1_1_mvmk24n__07-04-21-11-52-01.wav,1
data_mono\1039\1\2_1_0_mvmd26n__15-04-21-06-15-10.wav,1
data_mono\1033\2\3_2_1_okzk23r__11-04-21-12-30-17.wav,2
data_mono\1034\2\3_2_0_okzd22r__12-04-21-02-55-36.wav,2
data_mono\1009\4\4_4_1_SKMK02T__27-04-21-07-21-17.wav,4
data_mono\0005\0\1_0_0_MMMD22L__01-03-21-06-20-31.wav,0
data_mono\1045\4\4_4_1_SKMK03T__16-04-21-10-13-38.wav,4
data_mono\1017\2\3_2_1_okzk09r__06-04-21-11-06-10.wav,2
data_mono\0006\4\4_4_1_SKMK26T__01-03-21-10-55-04.wav,4
data_mono\1023\0\1_0_0_MMMD15L__07-04-21-07-18-05.wav,0
data_mono\0006\2\3_2_0_okzd25r__01-03-21-09-55-20.wav,2
data_mono\0002\0\1_0_1_MMMK22L__25-02-21-03-16-45.wav,0
data_mono\1005\0\1_0_1_MMMK17L__30-03-21-02-55-04.wav,0
data_mono\1053\0\1_0_0_MMMD09L__19-04-21-08-11-27.wav,0
data_mono\1033\2\3_2_1_okzk18r__11-04-21-12-24-35.wav,2
data_mono\1015\1\2_1_0_mvmd05n__05-04-21-10-12-56.wav,1
data_mono\1051\3\5_3_1_SZZK02S__21-04-21-05-54-01.wav,3
data_mono\1009\3\5_3_0_SZZD28S__27-04-21-06-45-31.wav,3
data_mono\1017\1\2_1_0_mvmd08n__06-04-21-09-04-02.wav,1
data_mono\1012\3\5_3_0_SZZD22S__04-04-21-06-38-50.wav,3
data_mono\1028\1\2_1_0_mvmd07n__08-04-21-05-52-54.wav,1
data_mono\1045\4\4_4_0_SKMD26T__16-04-21-10-10-34.wav,4
data_mono\0001\3\5_3_0_SZZD12S__25-02-21-10-52-34.wav,3
data_mono\1046\1\2_1_0_mvmd07n__17-04-21-08-32-15.wav,1
data_mono\1053\2\3_2_0_okzd16r__19-04-21-01-25-49.wav,2
data_mono\1014\3\5_3_1_SZZK02S__05-04-21-08-57-05.wav,3
data_mono\1036\1\2_1_0_mvmd26n__13-04-21-12-19-32.wav,1
data_mono\1053\0\1_0_0_MMMD11L__19-04-21-08-11-51.wav,0
data_mono\1031\1\2_1_0_mvmd10n__10-04-21-01-36-47.wav,1
data_mono\1027\0\1_0_0_MMMD12L__28-04-21-01-29-36.wav,0
data_mono\1009\3\5_3_1_SZZK22S__27-04-21-06-51-22.wav,3
data_mono\1024\1\2_1_0_mvmd01n__07-04-21-04-25-52.wav,1
data_mono\0006\0\1_0_0_MMMD16L__01-03-21-10-06-38.wav,0
data_mono\1033\1\2_1_1_mvmk14n__10-04-21-11-20-27.wav,1
data_mono\1023\2\3_2_0_okzd03r__07-04-21-04-58-17.wav,2
data_mono\1024\2\3_2_0_okzd02r__07-04-21-04-43-55.wav,2
data_mono\1061\2\3_2_1_okzk20r__04-05-21-01-38-22.wav,2
data_mono\1031\1\2_1_0_mvmd29n__10-04-21-02-52-21.wav,1
data_mono\1016\1\2_1_1_mvmk26n__06-04-21-12-19-09.wav,1
data_mono\0006\4\4_4_1_SKMK05T__01-03-21-10-26-58.wav,4
data_mono\1007\3\5_3_1_SZZK30S__02-04-21-09-43-08.wav,3
data_mono\0006\1\2_1_1_mvmk05n__01-03-21-09-40-22.wav,1
data_mono\1017\0\1_0_1_MMMK23L__06-04-21-11-35-02.wav,0
data_mono\1034\2\3_2_1_okzk27r__12-04-21-03-05-44.wav,2
data_mono\0005\4\4_4_1_SKMK23T__04-03-21-11-34-21.wav,4
data_mono\1036\3\5_3_0_SZZD26S__13-04-21-01-20-52.wav,3
data_mono\1012\0\1_0_1_MMMK30L__04-04-21-07-00-28.wav,0
data_mono\1014\1\2_1_1_mvmk06n__05-04-21-08-29-50.wav,1
data_mono\1006\0\1_0_0_MMMD04L__19-04-21-07-19-04.wav,0
data_mono\1057\1\2_1_1_mvmk22n__28-04-21-02-08-30.wav,1
data_mono\1031\1\2_1_0_mvmd05n__10-04-21-01-34-42.wav,1
data_mono\0005\0\1_0_1_MMMK21L__01-03-21-06-25-34.wav,0
data_mono\1057\2\3_2_1_okzk06r__28-04-21-02-21-09.wav,2
data_mono\1004\0\1_0_1_MMMK06L__27-04-21-11-28-40.wav,0
data_mono\1044\3\5_3_1_SZZK16S__04-05-21-06-41-33.wav,3
data_mono\0005\2\3_2_1_okzk10r__01-03-21-11-10-43.wav,2
data_mono\1057\4\4_4_1_SKMK04T__28-04-21-02-53-42.wav,4
data_mono\1036\1\2_1_1_mvmk19n__13-04-21-12-26-03.wav,1
data_mono\1003\4\4_4_0_SKMD21T__07-03-21-10-43-39.wav,4
data_mono\1045\2\3_2_0_okzd13r__16-04-21-09-17-42.wav,2
data_mono\1005\0\1_0_1_MMMK20L__30-03-21-02-55-32.wav,0
data_mono\1036\0\1_0_0_MMMD17L__13-04-21-12-48-30.wav,0
data_mono\0003\1\2_1_0_mvmd15n__28-02-21-03-19-27.wav,1
data_mono\1012\3\5_3_1_SZZK14S__04-04-21-06-44-38.wav,3
data_mono\1023\3\5_3_1_SZZK23S__07-04-21-05-27-48.wav,3
data_mono\1011\1\2_1_0_mvmd01n__04-04-21-03-23-41.wav,1
data_mono\1014\2\3_2_0_okzd21r__05-04-21-08-40-27.wav,2
data_mono\1017\0\1_0_0_MMMD22L__06-04-21-11-24-08.wav,0
data_mono\0005\3\5_3_1_SZZK29S__01-03-21-11-31-39.wav,3
data_mono\1011\0\1_0_0_MMMD29L__06-04-21-10-19-55.wav,0
data_mono\0002\1\2_1_1_mvmk09n__25-02-21-01-58-21.wav,1
data_mono\1047\1\2_1_0_mvmd30n__18-04-21-11-57-52.wav,1
data_mono\1008\4\4_4_1_SKMK07T__03-04-21-01-34-15.wav,4
data_mono\1009\0\1_0_0_MMMD03L__27-04-21-06-53-57.wav,0
data_mono\0003\4\4_4_0_SKMD11T__28-02-21-03-55-51.wav,4
data_mono\1027\0\1_0_0_MMMD32L__28-04-21-01-34-44.wav,0
data_mono\1050\1\2_1_1_mvmk02n__18-04-21-02-25-54.wav,1
data_mono\1005\3\5_3_1_SZZK06S__30-03-21-02-21-29.wav,3
data_mono\1025\1\2_1_0_mvmd17n__08-04-21-10-10-42.wav,1
data_mono\1016\2\3_2_0_okzd06r__06-04-21-01-58-06.wav,2
data_mono\1030\0\1_0_1_MMMK17L__09-04-21-09-22-22.wav,0
data_mono\1016\2\3_2_1_okzk11r__06-04-21-03-07-01.wav,2
data_mono\1023\0\1_0_0_MMMD31L__07-04-21-07-22-12.wav,0
data_mono\1015\1\2_1_1_mvmk28n__05-04-21-10-29-12.wav,1
data_mono\0003\2\3_2_0_okzd20r__28-02-21-03-40-47.wav,2
data_mono\1060\0\1_0_1_MMMK09L__03-05-21-10-50-05.wav,0
data_mono\1013\1\2_1_1_mvmk05n__05-04-21-04-14-18.wav,1
data_mono\1005\1\2_1_1_mvmk25n__17-03-21-12-29-33.wav,1
data_mono\1003\3\5_3_0_SZZD16S__07-03-21-10-05-58.wav,3
data_mono\0003\0\1_0_0_MMMD22L__28-02-21-04-18-46.wav,0
data_mono\0002\0\1_0_1_MMMK05L__25-02-21-03-11-13.wav,0
data_mono\0002\0\1_0_1_MMMK27L__25-02-21-03-18-23.wav,0
data_mono\1023\4\4_4_1_SKMK15T__07-04-21-07-44-28.wav,4
data_mono\1015\3\5_3_0_SZZD11S__23-04-21-12-28-30.wav,3
data_mono\1062\4\4_4_0_SKMD24T__07-05-21-11-08-36.wav,4
data_mono\1004\0\1_0_0_MMMD15L__21-04-21-03-18-46.wav,0
data_mono\1017\2\3_2_0_okzd19r__06-04-21-10-58-13.wav,2
data_mono\1023\0\1_0_1_MMMK14L__07-04-21-07-25-53.wav,0
data_mono\1034\1\2_1_0_mvmd31n__12-04-21-02-32-50.wav,1
data_mono\0001\3\5_3_1_SZZK21S__25-02-21-11-37-54.wav,3
data_mono\1057\4\4_4_0_SKMD04T__28-04-21-02-44-18.wav,4
data_mono\1012\4\4_4_1_SKMK18T__04-04-21-06-29-55.wav,4
data_mono\1014\2\3_2_0_okzd08r__05-04-21-08-37-24.wav,2
data_mono\0005\1\2_1_1_mvmk26n__01-03-21-10-50-46.wav,1
data_mono\0002\2\3_2_1_okzk15r__25-02-21-02-28-40.wav,2
data_mono\1030\1\2_1_0_mvmd05n__09-04-21-07-44-52.wav,1
data_mono\1049\2\3_2_1_okzk14r__15-04-21-12-59-32.wav,2
data_mono\1028\1\2_1_0_mvmd24n__09-04-21-09-03-04.wav,1
data_mono\1004\4\4_4_0_SKMD07T__15-03-21-07-06-08.wav,4
data_mono\1012\2\3_2_1_okzk24r__04-04-21-06-11-43.wav,2
data_mono\1015\0\1_0_0_MMMD17L__23-04-21-12-14-39.wav,0
data_mono\1057\0\1_0_1_MMMK10L__30-04-21-02-12-44.wav,0
data_mono\1008\2\3_2_1_okzk15r__03-04-21-12-28-00.wav,2
data_mono\1045\2\3_2_0_okzd17r__16-04-21-09-18-50.wav,2
data_mono\1005\1\2_1_0_mvmd24n__17-03-21-12-23-11.wav,1
data_mono\1006\2\3_2_0_okzd22r__15-04-21-06-04-36.wav,2
data_mono\1034\1\2_1_0_mvmd25n__12-04-21-02-29-31.wav,1
data_mono\1049\1\2_1_1_mvmk20n__06-04-21-10-56-19.wav,1
data_mono\1006\3\5_3_1_SZZK04S__05-05-21-11-23-48.wav,3
data_mono\1036\0\1_0_1_MMMK30L__13-04-21-12-56-22.wav,0
data_mono\1003\2\3_2_1_okzk16r__07-03-21-09-42-47.wav,2
data_mono\1012\4\4_4_1_SKMK12T__04-04-21-06-28-22.wav,4
data_mono\1027\4\4_4_1_SKMK04T__28-04-21-02-15-55.wav,4
data_mono\1053\1\2_1_0_mvmd20n__19-04-21-01-07-22.wav,1
data_mono\1010\1\2_1_0_mvmd22n__04-04-21-04-37-59.wav,1
data_mono\1039\4\4_4_0_SKMD28T__19-04-21-05-48-14.wav,4
data_mono\1053\1\2_1_0_mvmd13n__19-04-21-01-01-27.wav,1
data_mono\1060\3\5_3_0_SZZD23S__03-05-21-10-04-13.wav,3
data_mono\1045\4\4_4_0_SKMD02T__16-04-21-09-55-01.wav,4
data_mono\1017\2\3_2_0_okzd18r__06-04-21-10-57-52.wav,2
data_mono\1010\1\2_1_1_mvmk11n__04-04-21-04-43-53.wav,1
data_mono\1014\3\5_3_0_SZZD01S__05-04-21-08-49-19.wav,3
data_mono\1003\2\3_2_0_okzd18r__07-03-21-09-36-29.wav,2
data_mono\1023\3\5_3_0_SZZD08S__07-04-21-05-15-51.wav,3
data_mono\1060\3\5_3_0_SZZD05S__03-05-21-10-00-11.wav,3
data_mono\1009\4\4_4_0_SKMD14T__27-04-21-07-15-30.wav,4
data_mono\0006\2\3_2_0_okzd15r__01-03-21-09-52-09.wav,2
data_mono\1007\2\3_2_1_okzk08r__02-04-21-04-20-55.wav,2
data_mono\1044\1\2_1_0_mvmd01n__19-04-21-09-54-03.wav,1
data_mono\1036\4\4_4_0_SKMD01T__13-04-21-12-56-56.wav,4
data_mono\1006\0\1_0_1_MMMK27L__05-05-21-11-12-56.wav,0
data_mono\1015\3\5_3_0_SZZD13S__23-04-21-12-29-01.wav,3
data_mono\1057\1\2_1_1_mvmk08n__28-04-21-02-05-08.wav,1
data_mono\0002\3\5_3_1_SZZK26S__25-02-21-03-44-48.wav,3
data_mono\1016\3\5_3_1_SZZK02S__11-04-21-12-54-25.wav,3
data_mono\1011\4\4_4_0_SKMD23T__15-04-21-06-25-19.wav,4
data_mono\1011\0\1_0_1_MMMK08L__06-04-21-10-21-30.wav,0
data_mono\1003\2\3_2_1_okzk14r__07-03-21-09-42-20.wav,2
data_mono\1057\3\5_3_1_SZZK02S__28-04-21-02-36-20.wav,3
data_mono\0006\2\3_2_0_okzd07r__01-03-21-09-47-36.wav,2
data_mono\1009\2\3_2_1_okzk17r__27-04-21-06-34-39.wav,2
data_mono\1011\4\4_4_0_SKMD25T__15-04-21-06-26-03.wav,4
data_mono\1038\1\2_1_1_mvmk24n__15-04-21-04-02-38.wav,1
data_mono\1058\4\4_4_0_SKMD13T__28-04-21-10-08-32.wav,4
data_mono\1019\2\3_2_0_okzd26r__21-04-21-11-50-32.wav,2
data_mono\1003\0\1_0_0_MMMD02L__07-03-21-09-47-25.wav,0
data_mono\1024\1\2_1_1_mvmk02n__07-04-21-04-36-27.wav,1
data_mono\1037\2\3_2_0_okzd01r__15-04-21-02-26-42.wav,2
data_mono\1007\3\5_3_0_SZZD15S__02-04-21-09-25-51.wav,3
data_mono\0002\3\5_3_1_SZZK14S__25-02-21-03-40-06.wav,3
data_mono\0002\1\2_1_0_mvmd29n__25-02-21-01-55-03.wav,1
data_mono\1007\4\4_4_0_SKMD06T__03-04-21-09-56-45.wav,4
data_mono\1043\1\2_1_1_mvmk17n__15-04-21-10-25-58.wav,1
data_mono\0003\1\2_1_1_mvmk28n__28-02-21-03-31-28.wav,1
data_mono\1023\2\3_2_1_okzk06r__07-04-21-05-07-24.wav,2
data_mono\1014\0\1_0_1_MMMK05L__11-04-21-08-49-07.wav,0
data_mono\1025\1\2_1_1_mvmk17n__15-04-21-06-46-32.wav,1
data_mono\1062\4\4_4_0_SKMD14T__07-05-21-11-05-57.wav,4
data_mono\1016\0\1_0_0_MMMD20L__29-04-21-03-08-54.wav,0
data_mono\0002\0\1_0_0_MMMD27L__25-02-21-02-55-52.wav,0
data_mono\1023\4\4_4_1_SKMK25T__07-04-21-07-46-42.wav,4
data_mono\1015\3\5_3_1_SZZK06S__23-04-21-12-35-44.wav,3
data_mono\1006\1\2_1_0_mvmd14n__31-03-21-06-22-57.wav,1
data_mono\0003\2\3_2_0_okzd10r__28-02-21-03-37-08.wav,2
data_mono\1003\1\2_1_0_mvmd27n__07-03-21-09-20-12.wav,1
data_mono\1004\1\2_1_1_mvmk26n__15-03-21-05-26-12.wav,1
data_mono\1062\1\2_1_1_mvmk29n__07-05-21-10-36-34.wav,1
data_mono\1039\2\3_2_1_okzk29r__17-04-21-11-07-05.wav,2
data_mono\1015\1\2_1_0_mvmd01n__05-04-21-10-11-17.wav,1
data_mono\0002\1\2_1_1_mvmk19n__25-02-21-02-02-20.wav,1
data_mono\1058\2\3_2_1_okzk12r__28-04-21-06-10-29.wav,2
data_mono\1014\3\5_3_0_SZZD22S__05-04-21-08-54-25.wav,3
data_mono\1030\2\3_2_0_okzd20r__09-04-21-08-35-50.wav,2
data_mono\1030\1\2_1_0_mvmd22n__09-04-21-07-58-06.wav,1
data_mono\1044\1\2_1_1_mvmk11n__19-04-21-10-09-00.wav,1
data_mono\1039\1\2_1_1_mvmk14n__15-04-21-07-14-28.wav,1
data_mono\1062\1\2_1_1_mvmk14n__07-05-21-10-33-26.wav,1
data_mono\1006\3\5_3_1_SZZK13S__05-05-21-11-25-33.wav,3
data_mono\1009\4\4_4_1_SKMK04T__27-04-21-07-21-38.wav,4
data_mono\0001\4\4_4_0_SKMD08T__25-02-21-01-21-42.wav,4
data_mono\1047\1\2_1_1_mvmk24n__18-04-21-12-01-39.wav,1
data_mono\1057\0\1_0_0_MMMD24L__30-04-21-02-09-38.wav,0
data_mono\1053\3\5_3_0_SZZD28S__19-04-21-05-28-27.wav,3
data_mono\1016\2\3_2_0_okzd27r__06-04-21-02-49-43.wav,2
data_mono\1009\1\2_1_1_mvmk05n__03-04-21-12-05-37.wav,1
data_mono\1045\0\1_0_0_MMMD02L__16-04-21-09-35-39.wav,0
data_mono\1004\2\3_2_0_okzd11r__15-03-21-06-27-46.wav,2
data_mono\1045\2\3_2_0_okzd28r__16-04-21-09-12-25.wav,2
data_mono\1060\4\4_4_1_SKMK06T__03-05-21-10-27-51.wav,4
data_mono\0002\4\4_4_0_SKMD02T__25-02-21-04-14-36.wav,4
data_mono\1014\4\4_4_1_SKMK04T__05-04-21-09-12-04.wav,4
data_mono\1045\2\3_2_0_okzd15r__16-04-21-09-18-15.wav,2
data_mono\1051\1\2_1_1_mvmk01n__18-04-21-10-17-06.wav,1
data_mono\0002\0\1_0_0_MMMD01L__25-02-21-02-44-57.wav,0
data_mono\1017\2\3_2_0_okzd27r__06-04-21-11-01-24.wav,2
data_mono\1003\1\2_1_0_mvmd19n__07-03-21-09-17-17.wav,1
data_mono\1036\2\3_2_1_okzk21r__13-04-21-12-42-32.wav,2
data_mono\1003\1\2_1_0_mvmd22n__07-03-21-09-18-26.wav,1
data_mono\1044\2\3_2_0_okzd04r__19-04-21-10-20-08.wav,2
data_mono\1010\1\2_1_1_mvmk05n__04-04-21-04-42-06.wav,1
data_mono\1003\2\3_2_1_okzk18r__07-03-21-09-43-17.wav,2
data_mono\1004\3\5_3_1_SZZK01S__15-03-21-06-56-28.wav,3
data_mono\0001\0\1_0_1_MMMK19L__25-02-21-10-40-37.wav,0
data_mono\1030\3\5_3_1_SZZK28S__09-04-21-10-06-34.wav,3
data_mono\1005\3\5_3_0_SZZD02S__30-03-21-02-12-31.wav,3
data_mono\1040\1\2_1_1_mvmk20n__15-04-21-08-22-02.wav,1
data_mono\0005\1\2_1_0_mvmd24n__01-03-21-10-42-51.wav,1
data_mono\1036\2\3_2_1_okzk29r__13-04-21-12-44-15.wav,2
data_mono\1060\4\4_4_0_SKMD14T__03-05-21-10-22-11.wav,4
data_mono\1015\4\4_4_1_SKMK19T__05-04-21-11-03-56.wav,4
data_mono\1009\4\4_4_0_SKMD15T__27-04-21-07-15-47.wav,4
data_mono\1004\2\3_2_1_okzk25r__15-03-21-06-43-51.wav,2
data_mono\1012\0\1_0_1_MMMK29L__04-04-21-07-00-17.wav,0
data_mono\1023\1\2_1_0_mvmd24n__07-04-21-04-45-55.wav,1
data_mono\1007\1\2_1_1_mvmk26n__02-04-21-03-54-39.wav,1
data_mono\1011\4\4_4_1_SKMK11T__18-04-21-07-35-00.wav,4
data_mono\1060\2\3_2_1_okzk16r__03-05-21-09-56-12.wav,2
data_mono\0005\4\4_4_0_SKMD15T__04-03-21-11-24-39.wav,4
data_mono\1039\1\2_1_1_mvmk01n__15-04-21-07-12-18.wav,1
data_mono\1008\3\5_3_0_SZZD18S__03-04-21-12-35-44.wav,3
data_mono\1008\1\2_1_0_mvmd15n__03-04-21-09-59-40.wav,1
data_mono\1004\3\5_3_0_SZZD04S__15-03-21-06-48-02.wav,3
data_mono\1008\1\2_1_0_mvmd14n__03-04-21-09-59-29.wav,1
data_mono\1027\1\2_1_1_mvmk25n__08-04-21-05-19-03.wav,1
data_mono\0006\0\1_0_1_MMMK05L__01-03-21-10-10-23.wav,0
data_mono\1027\3\5_3_0_SZZD23S__28-04-21-01-43-38.wav,3
data_mono\1005\4\4_4_1_SKMK19T__30-03-21-02-42-30.wav,4
data_mono\1012\1\2_1_1_mvmk14n__04-04-21-05-52-33.wav,1
data_mono\1017\0\1_0_0_MMMD13L__06-04-21-11-19-53.wav,0
data_mono\1046\1\2_1_1_mvmk08n__17-04-21-08-39-48.wav,1
data_mono\1014\2\3_2_0_okzd12r__05-04-21-08-38-17.wav,2
data_mono\1057\0\1_0_0_MMMD27L__30-04-21-02-10-16.wav,0
data_mono\1023\4\4_4_1_SKMK22T__07-04-21-07-46-03.wav,4
data_mono\0003\4\4_4_0_SKMD17T__28-02-21-03-58-03.wav,4
data_mono\1014\1\2_1_0_mvmd09n__05-04-21-08-23-03.wav,1
data_mono\1017\3\5_3_0_SZZD22S__06-04-21-11-50-11.wav,3
data_mono\1039\4\4_4_0_SKMD26T__19-04-21-05-47-45.wav,4
data_mono\0001\2\3_2_1_okzk13r__25-02-21-10-26-05.wav,2
data_mono\1038\1\2_1_1_mvmk08n__15-04-21-03-59-49.wav,1
data_mono\1027\3\5_3_0_SZZD32S__28-04-21-01-45-30.wav,3
data_mono\1045\1\2_1_0_mvmd26n__16-04-21-08-50-29.wav,1
data_mono\1039\1\2_1_1_mvmk28n__15-04-21-07-17-00.wav,1
data_mono\1009\3\5_3_1_SZZK04S__27-04-21-06-47-17.wav,3
data_mono\1034\0\1_0_1_MMMK11L__16-04-21-11-37-54.wav,0
data_mono\1003\0\1_0_0_MMMD04L__07-03-21-09-47-57.wav,0
data_mono\1034\0\1_0_0_MMMD27L__16-04-21-11-30-32.wav,0
data_mono\0005\0\1_0_0_MMMD09L__01-03-21-06-17-32.wav,0
data_mono\1014\0\1_0_0_MMMD32L__11-04-21-08-48-45.wav,0
data_mono\1004\2\3_2_0_okzd12r__15-03-21-06-28-05.wav,2
data_mono\1016\1\2_1_1_mvmk23n__06-04-21-12-14-28.wav,1
data_mono\0005\1\2_1_0_mvmd07n__01-03-21-10-37-15.wav,1
data_mono\0002\4\4_4_1_SKMK25T__25-02-21-04-40-00.wav,4
data_mono\1058\2\3_2_1_okzk11r__28-04-21-06-10-20.wav,2
data_mono\1027\4\4_4_0_SKMD07T__28-04-21-02-10-15.wav,4
data_mono\1011\4\4_4_0_SKMD03T__06-04-21-10-27-15.wav,4
data_mono\1003\2\3_2_1_okzk15r__07-03-21-09-42-34.wav,2
data_mono\1003\0\1_0_0_MMMD07L__07-03-21-09-49-10.wav,0
data_mono\1016\0\1_0_0_MMMD19L__29-04-21-03-08-40.wav,0
data_mono\1013\1\2_1_1_mvmk15n__05-04-21-04-16-39.wav,1
data_mono\1036\1\2_1_0_mvmd15n__13-04-21-12-16-25.wav,1
data_mono\1008\1\2_1_0_mvmd28n__03-04-21-10-02-34.wav,1
data_mono\1020\1\2_1_1_mvmk19n__07-04-21-11-26-32.wav,1
data_mono\1023\2\3_2_1_okzk04r__07-04-21-05-06-59.wav,2
data_mono\1004\3\5_3_1_SZZK27S__15-03-21-07-02-52.wav,3
data_mono\1026\1\2_1_0_mvmd10n__08-04-21-03-25-57.wav,1
data_mono\1014\2\3_2_0_okzd32r__05-04-21-08-43-12.wav,2
data_mono\0002\0\1_0_0_MMMD12L__25-02-21-02-50-08.wav,0
data_mono\1006\1\2_1_1_mvmk28n__15-04-21-05-58-19.wav,1
data_mono\1031\1\2_1_1_mvmk27n__10-04-21-03-00-59.wav,1
data_mono\1003\3\5_3_1_SZZK19S__07-03-21-10-14-46.wav,3
data_mono\1027\0\1_0_1_MMMK20L__28-04-21-01-37-23.wav,0
data_mono\1058\2\3_2_0_okzd24r__28-04-21-06-06-22.wav,2
data_mono\1062\2\3_2_0_okzd16r__07-05-21-10-41-30.wav,2
data_mono\1039\2\3_2_0_okzd24r__17-04-21-11-00-15.wav,2
data_mono\1004\4\4_4_1_SKMK15T__15-03-21-07-22-48.wav,4
data_mono\1057\3\5_3_0_SZZD22S__28-04-21-02-33-10.wav,3
data_mono\1014\0\1_0_0_MMMD17L__11-04-21-08-45-21.wav,0
data_mono\1015\2\3_2_0_okzd20r__05-04-21-10-37-05.wav,2
data_mono\1061\2\3_2_0_okzd04r__04-05-21-01-23-21.wav,2
data_mono\1015\0\1_0_0_MMMD18L__23-04-21-12-14-52.wav,0
data_mono\1045\1\2_1_1_mvmk15n__16-04-21-08-55-46.wav,1
data_mono\1051\0\1_0_0_MMMD03L__21-04-21-06-01-03.wav,0
data_mono\1039\1\2_1_1_mvmk24n__15-04-21-07-16-12.wav,1
data_mono\1023\0\1_0_0_MMMD19L__07-04-21-07-19-11.wav,0
data_mono\1062\0\1_0_0_MMMD06L__07-05-21-10-51-55.wav,0
data_mono\1005\0\1_0_1_MMMK14L__30-03-21-02-54-31.wav,0
data_mono\1004\2\3_2_0_okzd08r__15-03-21-06-26-33.wav,2
data_mono\1011\0\1_0_1_MMMK21L__06-04-21-10-23-54.wav,0
data_mono\1015\3\5_3_1_SZZK07S__23-04-21-12-36-04.wav,3
data_mono\1062\2\3_2_0_okzd27r__07-05-21-10-44-15.wav,2
data_mono\0003\3\5_3_1_SZZK25S__28-02-21-09-57-41.wav,3
data_mono\1014\2\3_2_1_okzk22r__05-04-21-08-47-06.wav,2
data_mono\1016\3\5_3_1_SZZK17S__11-04-21-01-07-32.wav,3
data_mono\1062\4\4_4_0_SKMD09T__07-05-21-11-04-32.wav,4
